#Subpopulation order/codes: Tory=0	Tstr=1
#chm	spos	epos	sgpos	egpos	n snps	TstrBot_0757.0	TstrBot_0757.1
NC_037346.1	40222	275137	0.05	0.36	1057	1	1
NC_037346.1	275137	329882	0.36	0.43	225	0	1
NC_037346.1	329882	3547072	0.43	4.61	19490	1	1
NC_037346.1	3547072	3572441	4.61	4.64	310	1	0
NC_037346.1	3572441	3704259	4.64	4.82	1330	1	1
NC_037346.1	3704259	3722618	4.82	4.84	180	1	0
NC_037346.1	3722618	4116031	4.84	5.35	3520	1	1
NC_037346.1	4116031	4139272	5.35	5.38	325	1	0
NC_037346.1	4139272	4377249	5.38	5.69	2075	1	1
NC_037346.1	4377249	4397511	5.69	5.72	140	1	0
NC_037346.1	4397511	4827437	5.72	6.28	4195	1	1
NC_037346.1	4827437	4857571	6.28	6.31	340	1	0
NC_037346.1	4857571	5883113	6.31	7.65	10500	1	1
NC_037346.1	5883113	5900512	7.65	7.67	165	0	1
NC_037346.1	5900512	6245943	7.67	8.12	3135	1	1
NC_037346.1	6245943	6253521	8.12	8.13	470	1	0
NC_037346.1	6253521	6260843	8.13	8.14	275	1	1
NC_037346.1	6260843	6264599	8.14	8.14	85	0	1
NC_037346.1	6264599	6296918	8.14	8.19	925	1	1
NC_037346.1	6296918	6298085	8.19	8.19	80	1	0
NC_037346.1	6298085	6308931	8.19	8.20	275	1	1
NC_037346.1	6308931	6316367	8.20	8.21	445	0	1
NC_037346.1	6316367	6349804	8.21	8.25	540	1	1
NC_037346.1	6349804	6354197	8.25	8.26	160	1	0
NC_037346.1	6354197	6502735	8.26	8.45	1925	1	1
NC_037346.1	6502735	6547973	8.45	8.51	240	1	0
NC_037346.1	6547973	6607654	8.51	8.59	470	1	1
NC_037346.1	6607654	6622297	8.59	8.61	180	0	1
NC_037346.1	6622297	8995091	8.61	11.69	27835	1	1
NC_037346.1	8995091	9005448	11.69	11.71	90	1	0
NC_037346.1	9005448	9555704	11.71	12.42	6470	1	1
NC_037346.1	9555704	9567171	12.42	12.44	150	1	0
NC_037346.1	9567171	9828978	12.44	12.78	1660	1	1
NC_037346.1	9828978	9853124	12.78	12.81	135	1	0
NC_037346.1	9853124	10879511	12.81	14.14	8070	1	1
NC_037346.1	10879511	10888341	14.14	14.15	90	1	0
NC_037346.1	10888341	13139811	14.15	17.08	18110	1	1
NC_037346.1	13139811	13145884	17.08	17.09	130	0	1
NC_037346.1	13145884	13222011	17.09	17.19	1090	1	1
NC_037346.1	13222011	13230634	17.19	17.20	120	0	1
NC_037346.1	13230634	13558701	17.20	17.63	3175	1	1
NC_037346.1	13558701	13621119	17.63	17.71	645	0	1
NC_037346.1	13621119	14200103	17.71	18.46	6020	1	1
NC_037346.1	14200103	14206295	18.46	18.47	145	0	1
NC_037346.1	14206295	14234359	18.47	18.50	335	1	1
NC_037346.1	14234359	14245877	18.50	18.52	170	0	1
NC_037346.1	14245877	15180078	18.52	19.73	10015	1	1
NC_037346.1	15180078	15195062	19.73	19.75	230	1	0
NC_037346.1	15195062	15240135	19.75	19.81	615	1	1
NC_037346.1	15240135	15244684	19.81	19.82	95	0	1
NC_037346.1	15244684	15313322	19.82	19.91	1185	1	1
NC_037346.1	15313322	15325705	19.91	19.92	165	0	1
NC_037346.1	15325705	15865888	19.92	20.63	7420	1	1
NC_037346.1	15865888	15870169	20.63	20.63	75	0	1
NC_037346.1	15870169	16100415	20.63	20.93	2530	1	1
NC_037346.1	16100415	16118873	20.93	20.95	330	0	1
NC_037346.1	16118873	16233029	20.95	21.10	1695	1	1
NC_037346.1	16233029	16242092	21.10	21.11	145	1	0
NC_037346.1	16242092	16291487	21.11	21.18	770	1	1
NC_037346.1	16291487	16315213	21.18	21.21	245	0	1
NC_037346.1	16315213	17166047	21.21	22.32	12150	1	1
NC_037346.1	17166047	17174280	22.32	22.33	110	1	0
NC_037346.1	17174280	17558897	22.33	22.83	5270	1	1
NC_037346.1	17558897	17586920	22.83	22.86	245	0	1
NC_037346.1	17586920	17906071	22.86	23.28	3100	1	1
NC_037346.1	17906071	17935617	23.28	23.32	160	1	0
NC_037346.1	17935617	18408312	23.32	23.93	4830	1	1
NC_037346.1	18408312	18429450	23.93	23.96	355	1	0
NC_037346.1	18429450	18527820	23.96	24.09	1470	1	1
NC_037346.1	18527820	18534970	24.09	24.10	140	0	1
NC_037346.1	18534970	19212814	24.10	24.98	6405	1	1
NC_037346.1	19212814	19220676	24.98	24.99	120	1	0
NC_037346.1	19220676	19270730	24.99	25.05	650	1	1
NC_037346.1	19270730	19272611	25.05	25.05	80	1	0
NC_037346.1	19272611	19275830	25.05	25.06	140	1	1
NC_037346.1	19275830	19281123	25.06	25.07	245	1	0
NC_037346.1	19281123	19850722	25.07	25.81	6730	1	1
NC_037346.1	19850722	19873719	25.81	25.84	205	0	1
NC_037346.1	19873719	23632720	25.84	30.72	35310	1	1
NC_037346.1	23632720	23666118	30.72	30.77	370	1	0
NC_037346.1	23666118	23954958	30.77	31.14	4400	1	1
NC_037346.1	23954958	23961039	31.14	31.15	110	1	0
NC_037346.1	23961039	24109955	31.15	31.34	2505	1	1
NC_037346.1	24109955	24116113	31.34	31.35	140	1	0
NC_037346.1	24116113	24139422	31.35	31.38	445	1	1
NC_037346.1	24139422	24143510	31.38	31.39	120	0	1
NC_037346.1	24143510	24144639	31.39	31.39	80	1	1
NC_037346.1	24144639	24151370	31.39	31.40	195	1	0
NC_037346.1	24151370	24158215	31.40	31.41	125	1	1
NC_037346.1	24158215	24168059	31.41	31.42	270	0	1
NC_037346.1	24168059	25334780	31.42	32.94	13270	1	1
NC_037346.1	25334780	25362214	32.94	32.97	405	0	1
NC_037346.1	25362214	25872891	32.97	33.63	6525	1	1
NC_037346.1	25872891	25882504	33.63	33.65	130	0	1
NC_037346.1	25882504	25909877	33.65	33.68	400	1	1
NC_037346.1	25909877	25935075	33.68	33.72	375	1	0
NC_037346.1	25935075	26154018	33.72	34.00	2460	1	1
NC_037346.1	26154018	26174927	34.00	34.03	155	0	1
NC_037346.1	26174927	27206600	34.03	35.37	7775	1	1
NC_037346.1	27206600	27214504	35.37	35.38	125	0	1
NC_037346.1	27214504	28867917	35.38	37.53	15310	1	1
NC_037346.1	28867917	28874616	37.53	37.54	100	0	1
NC_037346.1	28874616	28876262	37.54	37.54	30	1	1
NC_037346.1	28876262	28884270	37.54	37.55	135	1	0
NC_037346.1	28884270	29514253	37.55	38.37	8210	1	1
NC_037346.1	29514253	29527383	38.37	38.39	125	0	1
NC_037346.1	29527383	29792170	38.39	38.73	4200	1	1
NC_037346.1	29792170	29801565	38.73	38.74	200	0	1
NC_037346.1	29801565	29828484	38.74	38.78	410	1	1
NC_037346.1	29828484	29845410	38.78	38.80	170	1	0
NC_037346.1	29845410	30155747	38.80	39.20	3935	1	1
NC_037346.1	30155747	30166089	39.20	39.22	105	1	0
NC_037346.1	30166089	30318418	39.22	39.41	1985	1	1
NC_037346.1	30318418	30341584	39.41	39.44	320	0	1
NC_037346.1	30341584	30584786	39.44	39.76	3020	1	1
NC_037346.1	30584786	30590911	39.76	39.77	100	1	0
NC_037346.1	30590911	31064959	39.77	40.38	4790	1	1
NC_037346.1	31064959	31077440	40.38	40.40	155	0	1
NC_037346.1	31077440	31570752	40.40	41.04	4920	1	1
NC_037346.1	31570752	31582489	41.04	41.06	135	1	0
NC_037346.1	31582489	31907470	41.06	41.48	3480	1	1
NC_037346.1	31907470	31919084	41.48	41.49	135	1	0
NC_037346.1	31919084	32059382	41.49	41.68	1895	1	1
NC_037346.1	32059382	32087989	41.68	41.71	265	0	1
NC_037346.1	32087989	32484457	41.71	42.23	4525	1	1
NC_037346.1	32484457	32505035	42.23	42.26	230	1	0
NC_037346.1	32505035	32566715	42.26	42.34	745	1	1
NC_037346.1	32566715	32582229	42.34	42.36	170	0	1
NC_037346.1	32582229	32655396	42.36	42.45	815	1	1
NC_037346.1	32655396	32671324	42.45	42.47	180	0	1
NC_037346.1	32671324	36699935	42.47	47.71	43570	1	1
NC_037346.1	36699935	36708335	47.71	47.72	110	1	0
NC_037346.1	36708335	38226697	47.72	49.69	14640	1	1
NC_037346.1	38226697	38257695	49.69	49.74	160	0	1
NC_037346.1	38257695	38559559	49.74	50.13	2800	1	1
NC_037346.1	38559559	38570096	50.13	50.14	95	1	0
NC_037346.1	38570096	39576881	50.14	51.45	9260	1	1
NC_037346.1	39576881	39588762	51.45	51.47	105	1	0
NC_037346.1	39588762	40909530	51.47	53.18	11820	1	1
NC_037346.1	40909530	40921987	53.18	53.20	105	0	1
NC_037346.1	40921987	41286622	53.20	53.67	4200	1	1
NC_037346.1	41286622	41315762	53.67	53.71	275	1	0
NC_037346.1	41315762	41318861	53.71	53.71	75	1	1
NC_037346.1	41318861	41325280	53.71	53.72	110	0	1
NC_037346.1	41325280	41531282	53.72	53.99	1845	1	1
NC_037346.1	41531282	41551635	53.99	54.02	275	0	1
NC_037346.1	41551635	41768883	54.02	54.30	3125	1	1
NC_037346.1	41768883	41774465	54.30	54.31	150	0	1
NC_037346.1	41774465	42871831	54.31	55.73	11420	1	1
NC_037346.1	42871831	42877160	55.73	55.74	115	0	1
NC_037346.1	42877160	45317888	55.74	58.91	24500	1	1
NC_037346.1	45317888	45323443	58.91	58.92	90	0	1
NC_037346.1	45323443	45637509	58.92	59.33	3390	1	1
NC_037346.1	45637509	45641282	59.33	59.33	125	0	1
NC_037346.1	45641282	46575688	59.33	60.55	9890	1	1
NC_037346.1	46575688	46589908	60.55	60.57	120	1	0
NC_037346.1	46589908	46823318	60.57	60.87	1990	1	1
NC_037346.1	46823318	46847852	60.87	60.90	265	0	1
NC_037346.1	46847852	47396839	60.90	61.62	5045	1	1
NC_037346.1	47396839	47417220	61.62	61.64	160	0	1
NC_037346.1	47417220	47739890	61.64	62.06	2860	1	1
NC_037346.1	47739890	47759661	62.06	62.09	195	0	1
NC_037346.1	47759661	47805228	62.09	62.15	590	1	1
NC_037346.1	47805228	47824223	62.15	62.17	280	1	0
NC_037346.1	47824223	47832104	62.17	62.18	85	1	1
NC_037346.1	47832104	47845987	62.18	62.20	240	1	0
NC_037346.1	47845987	48479700	62.20	63.02	8570	1	1
NC_037346.1	48479700	48499800	63.02	63.05	270	0	1
NC_037346.1	48499800	48992608	63.05	63.69	4110	1	1
NC_037346.1	48992608	49002873	63.69	63.70	110	1	0
NC_037346.1	49002873	49285521	63.70	64.07	3095	1	1
NC_037346.1	49285521	49306916	64.07	64.10	265	0	1
NC_037346.1	49306916	49359690	64.10	64.17	530	1	1
NC_037346.1	49359690	49371720	64.17	64.18	115	1	0
NC_037346.1	49371720	49542633	64.18	64.41	1885	1	1
NC_037346.1	49542633	49548369	64.41	64.41	100	0	1
NC_037346.1	49548369	49878697	64.41	64.84	5115	1	1
NC_037346.1	49878697	49886180	64.84	64.85	155	1	0
NC_037346.1	49886180	49886869	64.85	64.85	20	0	0
NC_037346.1	49886869	49894158	64.85	64.86	120	0	1
NC_037346.1	49894158	50385105	64.86	65.50	4755	1	1
NC_037346.1	50385105	50402365	65.50	65.52	75	1	0
NC_037346.1	50402365	50662546	65.52	65.86	2040	1	1
NC_037346.1	50662546	50682243	65.86	65.89	210	1	0
NC_037346.1	50682243	52256701	65.89	67.93	21000	1	1
NC_037346.1	52256701	52271420	67.93	67.95	260	0	1
NC_037346.1	52271420	53089375	67.95	69.02	9480	1	1
NC_037346.1	53089375	53110005	69.02	69.04	315	1	0
NC_037346.1	53110005	56792069	69.04	73.83	51030	1	1
NC_037346.1	56792069	56803846	73.83	73.85	255	1	0
NC_037346.1	56803846	56816159	73.85	73.86	260	1	1
NC_037346.1	56816159	56824954	73.86	73.87	145	0	1
NC_037346.1	56824954	56831499	73.87	73.88	225	1	1
NC_037346.1	56831499	56833819	73.88	73.88	165	0	1
NC_037346.1	56833819	56922148	73.88	74.00	1995	1	1
NC_037346.1	56922148	56948118	74.00	74.03	455	1	0
NC_037346.1	56948118	57221228	74.03	74.39	3945	1	1
NC_037346.1	57221228	57231148	74.39	74.40	205	0	1
NC_037346.1	57231148	58119319	74.40	75.56	13460	1	1
NC_037346.1	58119319	58127456	75.56	75.57	120	0	1
NC_037346.1	58127456	59043162	75.57	76.76	13875	1	1
NC_037346.1	59043162	59068262	76.76	76.79	265	1	0
NC_037346.1	59068262	59289125	76.79	77.08	2650	1	1
NC_037346.1	59289125	59319817	77.08	77.12	435	0	1
NC_037346.1	59319817	59441239	77.12	77.27	1870	1	1
NC_037346.1	59441239	59460005	77.27	77.30	340	0	1
NC_037346.1	59460005	59605600	77.30	77.49	2070	1	1
NC_037346.1	59605600	59622535	77.49	77.51	235	1	0
NC_037346.1	59622535	59681700	77.51	77.59	625	1	1
NC_037346.1	59681700	59694087	77.59	77.60	170	0	1
NC_037346.1	59694087	59924784	77.60	77.90	2945	1	1
NC_037346.1	59924784	59930900	77.90	77.91	110	1	0
NC_037346.1	59930900	60134424	77.91	78.17	2655	1	1
NC_037346.1	60134424	60165392	78.17	78.21	390	1	0
NC_037346.1	60165392	60364312	78.21	78.47	2345	1	1
NC_037346.1	60364312	60370908	78.47	78.48	90	0	1
NC_037346.1	60370908	60712652	78.48	78.93	4340	1	1
NC_037346.1	60712652	60737294	78.93	78.96	380	1	0
NC_037346.1	60737294	61516837	78.96	79.97	11290	1	1
NC_037346.1	61516837	61521968	79.97	79.98	145	0	1
NC_037346.1	61521968	61545918	79.98	80.01	480	1	1
NC_037346.1	61545918	61555853	80.01	80.02	180	1	0
NC_037346.1	61555853	62131210	80.02	80.77	8285	1	1
NC_037346.1	62131210	62136468	80.77	80.78	100	1	0
NC_037346.1	62136468	63031244	80.78	81.94	12000	1	1
NC_037346.1	63031244	63043900	81.94	81.96	155	0	1
NC_037346.1	63043900	63209741	81.96	82.17	1405	1	1
NC_037346.1	63209741	63279309	82.17	82.26	330	1	0
NC_037346.1	63279309	63448241	82.26	82.48	1214	1	1
